Year,Crocodile Reference Number,Date Sighted,Crocodile of Concern,Resolved crocodile of concern,Crocodile confirmed by EHP officer,Zones 1 or 2,Crocodile Management Plan, Local Government Authority,"Crocodile Management Plan Zone Objectives (Zone 1 - Remove; Zone 2 - remove crocodiles 2 m and greater or aggressive crocodile, Zone 2 - CAIRNS; Zone 3 - remove crocodiles of concern)",South of the  Boyne River,Crocodile attack or behaving aggressively,Location or crocodile behaviour is a threat,crocodile prevention barrier and stock ,"crocodile urban management area  (CUMA), Gladstone, Mackay, Rockhampton Local Government Authorities",Describe COC assessment,Outcome,Date crocodile removed,Is there an imminent threat to human safety,date of contact with EHP,"Species,freshwater(Crocodylus johnstoni), estuarine ( Crocodylus porsus)",number of crocodiles,size of largest crocodile (m) (estimate),were tracks left,nest or slide present,location of Crocodile,latitude,longitude,name of river creek beach or waterhole,"type of habitat e.g. vegetated land, open water, mad/mangroves, sand",nearest public area,"public use type e.g. swimming, fishing, boating, camping",intensity of use at time of sighting,additional comments intensity of use,all parts of crocodile exposed,eye part of crocodile exposed,head part of crocodile exposed,tail part of crocodile exposed,head and back part of crocodile exposed,gait high,gait sliding,gait running,gait walking,gait swimming,moving quickly or slowly,direction of travel of crocodile,Is the crocodile 2 m or greater,Is the croc in a well known habitat,Is the crocodile moving through,food source fish frame,food source abbattoir,food source crab pots,food source smelly bins,food source boat ramp,food source dugong,food source turtle,Food Animal carcass
2010,2010032,28/02/2010,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,yes,The coupling of today’s report with the partial report from a week ago provides sufficient confidence to investigate the report further. The size class is not indicative of a freshwater crocodile but the observation was made from a moving vehicle. Both freshwater crocodiles and estuarine crocodiles could potentially access the area during periods of heavy rainfall.,n/a,n/a,n/a,1/3/2010,unknown,1,3,no,no,"Middle of the drain adjacent to Golf Links Drive near Elphinstone Drive, Kirwan",-19.29474,146.71487,Council drain,Artificial habitat - drainage reserve on council land,Residential housing within 100m of sighting; 2 x council parks within 500m of the sighting location,Vehicular traffic moving across the bridge spanning the drain. Occasional walking and some motorcycle riding through the adjacent development area.,low,An incomplete sighting was received from this area last week but contained very little veracity associated with the sighting and the caller hung up part way through the conversation. The new sighting requires site assessment to confirm presence / absence and to confirm species. Freshwater crocodiles are known from the upper reaches of the Bohle River (approximately 500m from the reported sighting). The lower reaches of the Bohle river have resident estuarine crocodile populations and it is not beyond the possibility of an animal moving upstream during recent flooding events. The area is highly populated and there are reports of local children using the drain for recreation.,yes,no,no,no,no,no,no,no,no,yes,stationary,Stationary,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2010,2010033,1/3/2010,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,"Crocs have been reported in the marina and along the breakwater wall previously and the sightings have been documented in the local media. Reported croc sizes have fluctuated. No 7m crocs have previously been reported to DERM staff in the Mackay/Whitsunday Region. I contacted Mackay Marina Yacht Club, SLSC lifeguard supervisor and VMR to report sighting. No other crocs have been reported to them. From the description given and the conditions at the moment there is a strong possibility that this was a large piece of floating debris and not a 20ft crocodile. I have attached images of the debris along harbour beach as a result of local flooding events. A recent sighting sign has been placed along the breakwater wall as a precaution.",no further action,n/a,n/a,1/3/2010,Crocodylus porsus,1,6,no,yes,South of Mackay Marina breakwater wall,-21.1169,149.2261,Mackay Marina,Open Ocean,Mackay Marina & SLSC patrolled beach.,"Swimming, fishing, boating, diving",high,"Breakwater wall is popular fishing spot. SLSC patrolled beach located south of the breakwater wall was open today. Yellow caution flag was displayed in patrolled area due inclement weather, surf conditions and floating debris. People fishing were notified of reported sighting. No one was swimming when area was visited by DERM staff.",no,no,no,no,yes,no,no,no,no,yes,slowly,Croc was reported to swim south from the breakwater wall and then turn in the direction of Flat Top Island (located approx 5km south-east of the Mackay Marina). Animal was seen to surface and submerge a number of times before slowly moving out towards Flat Top Island. Mackay is subject to spring tides and floods at the moment resulting in strong tidal flows and ocean currents.,n/a,n/a,n/a,yes,no,yes,no,yes,yes,yes,n/a
2010,2010034,3/3/2010,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,n/a,no further action,n/a,n/a,6/3/2010,Crocodylus porsus,1,2.5,no,no,"Joyce Creek, south of Bramston Beach",-17.361748,146.034186,Joyce Creek,mud and mangroves,Boat ramp - Joyce Creek,Fishing,low,Joyce Creek is known crocodile habitat with a permanent warning sign located near boat ramp. However works have recently been carried out I the crek recently (possible to contruct a rock wall).,yes,no,no,yes,yes,no,no,no,no,no,stationary,Observer (commercial fisher) reported crocodile was swimming in the middle of the creek at about 10:30pm of the night of 3/3/10 and appeared to have been startled by his boat. Crocodile made a loud splash then disappeared below the water.,n/a,n/a,n/a,no,no,no,no,yes,no,no,n/a
2010,2010035,3/3/2010,no,n/a,no,n/a,n/a,n/a,n/a,no,no,yes,no,no,"SLSC was contacted today, no crocs have been reported to or seen by the lifeguards. This is the second reported sighting this week. SLSC, VMR and Mackay Marina Yacht club were contacted yesterday in relation to the initial sighting and a recent sighting sign was deployed along the breakwater wall yesterday. The initial sighting was of a ""20ft (initially 30ft) croc"" which is a significant difference in size to this report. To date none of the animals reported have displayed aggressive behaviour and have been passing through. This appears to be the case in this instance; however as a precaution DERM staff will spotlight the area by vessel tonight to further assess the situation.",no further action,n/a,n/a,4/3/2010,Crocodylus porsus,1,4,no,no,Mackay Marina breakwater wall. 150m from the sand and 50m from the wall out from where the wall dog legs to the north.,-21.1169,149.2261,Mackay Marina.,Open ocean.,Mackay Marina & SLSC patrolled beach,"Swimming, fishing, boating, diving",high,Breakwater wall is popular fishing spot. SLSC patrolled beach located south of the breakwater wall was open today.,no,no,no,no,yes,no,no,no,no,no,no data,North; parallel with the breakwater wall same direction as tidal flow,n/a,n/a,n/a,yes,no,yes,no,yes,yes,yes,n/a
2010,2010036,3/3/2010,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,n/a,no further action,n/a,n/a,3/3/2010,Crocodylus porsus,1,3,no,no,"Seisa wharf, boat ramp",-10.8459,142.366101,Seisia beach,Beach with surrounding islands and nearby mangrove systems.,Boat ramp / wharf.,"Boating, fishing, local kids often swim here at low tide despite various warnings.",moderate,Sighted by various community members in the last week or so. Oftern seen floating around the wharf. Has been sighted with head and front quarter on sand along side of wharf.,yes,no,no,no,no,no,no,no,no,yes,slowly,Around wharf.,n/a,n/a,n/a,yes,no,no,no,yes,yes,yes,n/a
2010,2010037,4/3/2010,no,n/a,yes,n/a,n/a,n/a,n/a,no,yes,yes,no,yes,* The crocodile was coming towards the informant. * If this animal is still in the location it does represent a potential threat to human safety. Although no further sightings of crocodiles in this location or near this location have been reported since the original sighting (reported above). * This particular animal was estimated by the informant to be approx. 3m long. I think this would be an accurate estimate because the animal was out of the water and the informant had a chance to accurately view the crocodile while he was up the tree,no further action,n/a,n/a,16/03/2010,Crocodylus porsus,1,3,no,no,"River frontage area on the Embley River, just up stream from the Rio Tinto loading wharfs",-12.689397,141.88913,"Embley River, Weipa",River frontage with mangroves and gravel water's edge (see photos).,This area is 8-9 kms from Weipa town centre and approx. 3-4 km from Napranum Aboriginal Community.,"This area is used as a local fishing spot. Low to Moderate usage (mostly on the weekends, but low numbers of people can be seen here on some weekends.",moderate,There is a standard QPWS crocodile warning sign installed on the forshore at this lcoation (see photos).,yes,no,no,no,no,no,no,yes,yes,yes,quickly,From the water towards the witness/informant.,n/a,n/a,n/a,yes,no,no,no,no,no,no,n/a
2010,2010038,4/3/2010,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,n/a,no further action,n/a,n/a,4/3/2010,Crocodylus porsus,1,4,no,no,"On mudbank in Barron River adjacent to Kamarunga Bridge, North of Cairns",-16.873028,145.685532,Barron River,Mud and mangroves,"Lake Placid is approximately 1.2 km, but generally not accessible to crocodiles.",Fishing,low,"Crocodile was basking on mud bank, then slide into water and disappeared.",yes,yes,yes,yes,yes,no,no,no,no,yes,slowly,Crocodile was on longer visible upon entering the water.,n/a,n/a,n/a,yes,no,no,no,no,no,no,n/a
2010,2010039,4/3/2010,no,n/a,no,n/a,n/a,n/a,n/a,yes,no,yes,no,no,This crocodile sighting is located well south of the Boyne River at Glenview. Any crocodile in this location would have been placed there with human intervention as there is no way that a crocodile could arrive at this location any other way. The possible presence of a crocodile at this location represents a potential threat to human safety as it is outside the known distribution of crocodiles and there is nothing to prevent the animal moving out of the dam onto public areas or into adjacent properties. The public would not expect a crocodile to be at this location.,no further action,n/a,n/a,8/3/2010,Crocodylus porsus,1,1.7,no,no,"Crocodile sighted in a small dam on private property at 68 Isambert Road, Glenview, on the Sunshine Coast",-26.7565,153.0226,N/a,Freshwater dam on rural property.,"Nil. However, the dam is on an unfenced property in a rural residential area. There are other houses within 100m of the dam location.",Rural-residential area.,low,"This area is frequently visited by large numbers of campers and fishermen during school holidays, and moderately at other times by local fisherman in small craft and people fishing from the shore.",no,no,yes,no,no,no,no,no,no,yes,slowly,The crocodile was observed in the water of the dam. It appeared to be moving its head direction relative to the movement of the observers who were on the bank around 10 metres away.,n/a,n/a,n/a,no,no,no,no,no,no,yes,n/a
2010,2010040,5/3/2010,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,The observer did not report the sighting until 5.30 pm the following day. I therefore considered it most unlikely that the crocodile would still be in the vicinity. Recommend no further action unless a further sighting report is received.,no further action,n/a,n/a,6/3/2010,Crocodylus porsus,1,2,no,no,"Observer stated he saw crocodile lying in middle of the road to the Edmonton Boat Ramp, about 5 minutes drive north of Gordonvale.",-17.091808,145.797492,Joyce Creek,Crocodile was reported to be in the middle of the road.,"Boat ramp, Edmonton.","Fishing, boating.",low,Observer stated he thought the crocodile may have escaped from the Gordonvale Crocodile Farm.,yes,no,no,yes,yes,no,no,no,no,no,stationary,"Observer said crocodile walking slowly to the side of the road, then remained there.",n/a,n/a,n/a,no,no,no,no,yes,no,no,n/a
2010,2010041,5/3/2010,no,n/a,yes,n/a,n/a,n/a,n/a,no,no,no,no,no,The crocodile has not demonstrated any behavioural clues to consider the animal an elevated risk. Bur Derek was concerned for the kids and the people that don't know about it.,no further action,n/a,n/a,5/3/2010,Crocodylus porsus,1,1.8,no,no,Woobadda Creek about 200m upstream from the causeway.,-15.950812,145.342287,Woobadda Creek,Creek and vegetated land.,swimming holes,Fishing and gathering bait,low,It moves into the water when approached and has been seen to stalk small dogs.,yes,no,no,no,no,no,no,no,no,yes,no data,The crocodile has been seen there over the last couple of months on the banks and in the water.,n/a,n/a,n/a,yes,no,no,no,no,no,no,n/a
2010,2010042,6/3/2010,no,n/a,no,n/a,n/a,n/a,n/a,no,no,no,no,no,"Ranger Brian Wright was asked to respond to the sighting. Brian also contacted Surf Lifesavers. On pulling the stinger net in, it was found that the reported object was a large dead barracuda.",no further action,n/a,n/a,6/3/2010,Crocodylus porsus,1,1.5,no,no,Within stinger net at Clifton Beach north of Cairns,-16.455667,145.35794,Clifton Beach,Sand Beach,Clifton Beach swimming area,Swimming,low,Observer stated he saw what appeared to be a crocodile caught on the inside of the stinger net. Also stated that he could see its tail on the surface.,no,no,no,yes,no,no,no,no,no,no,stationary,Observer stated crocodile caught in net and possible drowning.,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
2010,2010043,6/3/2010,no,n/a,yes,n/a,n/a,n/a,n/a,no,no,yes,no,no,The animal has been encountered on three separate occasions and does not appear disturbed by human activity. On one occasion the animal raised it's body high out of the water and engaged in territorial threat display.,n/a,n/a,n/a,8/3/2010,Crocodylus porsus,1,3,n/a,n/a,Cow bay beach,-16.101238,145.4658,Unnamed creek flowing to beach front.,"Mangroves, beachfront",Cow Bay DUA,"Fishing, swimming, boating",moderate,Known crocodile habitat.,yes,no,no,no,no,no,no,no,yes,no,slowly,Seawards.,n/a,n/a,n/a,yes,no,yes,no,yes,no,no,n/a
2010,2010044,9/3/2010,yes,yes,yes,n/a,n/a,n/a,n/a,no,no,yes,no,no,The location is of high risk. The bank is not elevated more than 30cm. the people fishing are very close to the waters edge and there is evidence of camp fires less than 2m from the water. the local land and sea rangers have worked on education however it is considered the way of life for the traditional people of the area. they consider the area in question to be one of their hunting grounds. The behaviour of the animal is becoming more of a risk. while it has not displayed aggressive behaviour directly towards the people (the fish has always been the motivation) the direct association between people and an easy food source is of concern as it potentially could escalate if not managed.,removed,n/a,n/a,31/03/2010,Crocodylus porsus,1,4.5,no,no,"Upper reaches on Munghun river/southern arm, local fishing spot is known as the caravan. Pormpuraaw. 
13/3/10 Crocodile in the water on both occasions and has followed fish on the end of a fishing line towards land, takeing the fish from lthe line at the edge of the water.",-14.87561,141.65707,Munkun River - one branch comes close to main road out of Pormpuraaw (within 1km). Both vessel and vehicle access is possible to the site where the animal has been sighted.,"Tidal estuarine system, mangroves, salt pans.",Caravan fishing spot.,"Road access, the site is a well known fishing location for locals.",moderate,The area is very heavily fished this time of year mostly from the bank. It is accessed from the main road via a series of dirt tracks.,yes,yes,yes,yes,yes,no,no,no,no,no,quickly,Crocodile generally remains in the area to consume the fish thean calmly disappears.,n/a,n/a,n/a,yes,no,no,no,no,no,no,n/a
2010,2010045,10/3/2010,n/a,n/a,n/a,n/a,n/a,n/a,n/a,yes,no,no,no,no,The crocodile is south of the Boyne River.,no further action,n/a,n/a,11/3/2010,Crocodylus johnstoni,1,1,no,yes,"'White Bridge' Greenbank Military Area, Johnson Road, Greenbank",-27636234,152.967047,Oxley Creek,Vegetated land with rough terrain and limited access.,No public access to this area.,n/a,low,Low (Defence operations only),yes,no,no,no,no,no,no,no,no,yes,slowly,Travelling north along Oxley Creek.,n/a,n/a,n/a,no,no,no,no,no,no,no,n/a
